"id","indicator","biomass","logbiomass","composition","x","y","t2.loc","t2.scale","t1.loc","t1.scale","d.pz","t2.pz"
"1364",0,0,NA,0,628000,908000,8.53138048787026,5.02869104686808,0.76770551309342,-14.8394144410786,-3.55484904517418,-3.08790553667834
"1365",1,2854.43084893709,7.95662774983047,0.142857142857143,636000,908000,8.62376939203399,2.84803295313681,1.3701524099001,8.79616542919503,-5.46832589001447,-3.28023623102279
"1366",1,16061.4900542131,9.6841797636585,0.160377358490566,644000,908000,8.12487526304398,5.49871999157045,1.63963346692222,8.83546295106199,-2.94666605437817,-2.34292395092108
"1367",1,1734.05893747877,7.45822014608165,0.01875,652000,908000,7.37078310162072,0.937909131861531,0.782725249379933,7.19524558285045,-2.2375201692108,-1.28009985254125
"1368",0,0,NA,0,660000,908000,5.68649500273362,3.23556145982695,0.744554685488491,-15.3961400966505,1.24180626952431,0.341583770581261
"1369",0,0,NA,0,668000,908000,5.09467067154222,2.95196101238573,0.735752445204237,-15.6123690337163,1.9548303686269,0.797184930671073
"1370",0,0,NA,0,676000,908000,4.70866305437778,2.78052155218143,0.728429408253301,-15.7942415740404,2.07073424193233,1.07828418178076
"1371",1,6319.70329106611,8.75142753842271,0.342857142857143,308000,9e+05,8.63670205745659,1.31211447189938,1.30820403359103,8.13703193368538,-6.31227135679576,-3.30793185042085
"1372",1,4253.39173279112,8.35547199841645,0.898648648648649,316000,9e+05,8.41847653568228,0.917690652776968,0.353927887370542,8.30573949127724,-8.20085770163771,-2.86531485423694
"1373",1,315.675022819322,5.75471327561213,0.75,324000,9e+05,8.08334139898497,4.01745201193691,1.65797425708835,7.40821257099644,-14.0589132975471,-2.27487865803178
"1374",1,235.82845016741,5.463104634631,0.680555555555556,332000,9e+05,7.55372523064281,3.60038405937998,1.64895545748829,7.15584935829697,-10.6220672422553,-1.50880179399265
"1375",1,600.013335853052,6.3969518813909,0.540540540540541,340000,9e+05,7.09087832576403,2.28254830019677,0.761086967153416,6.69123885463317,-10.0347795688701,-0.95751395012247
"1376",1,663.433646962814,6.49742884419395,0.655405405405405,348000,9e+05,6.5567058455321,0.667336233554541,0.416919046550578,6.5831610918106,-4.33480047033093,-0.413036011766964
"1377",1,1373.07473216443,7.22480783412243,0.906666666666667,356000,9e+05,6.33523801662231,2.85103171199134,1.06275752800408,6.73860771089361,-5.23825783732764,-0.208273291829928
"1378",1,489.122208131592,6.19261237263101,0.287671232876712,364000,9e+05,6.27773752182335,0.763211230450998,0.585023912243541,6.02221668336858,-4.69929016195425,-0.156738180631694
"1379",1,442.676978611858,6.09284033615385,0.23972602739726,372000,9e+05,6.74730273621486,2.11235545560308,0.943652181358392,6.56784609842213,-8.78655456444594,-0.59823107928855
"1380",1,164.832073363364,5.1049272184627,0.290540540540541,380000,9e+05,7.16972457405473,3.38111914505548,1.5640020731072,6.67775656735233,-8.63632452984708,-1.04536464524543
"1381",1,129.682022581685,4.86508547401835,0.583333333333333,388000,9e+05,7.60190815666069,3.86884326183748,1.95070446624781,7.51812938881128,-8.56758348907285,-1.57171986218427
"1382",1,1289.28057077535,7.16183964471149,0.383561643835616,396000,9e+05,7.74651167453707,2.3519770315883,1.45899860531095,8.21716666833418,-9.31565372136316,-1.76796338138888
"1383",1,591.180959689719,6.38212216290717,0.0540540540540541,404000,9e+05,7.86450338075144,3.41294865872998,0.785503383881305,6.69665578237367,-4.67498407991437,-1.93704857968216
"1384",1,1481.96042268318,7.30112110015745,0.0878378378378378,412000,9e+05,7.81619155751129,2.25166101666267,0.980194085650565,7.74882720692987,-4.09592056938277,-1.86678707204926
"1385",1,727.844779802126,6.59008781090571,0.0933333333333333,420000,9e+05,7.87677703881852,3.26142741249796,1.63273134345812,8.03438431487776,-4.10435153911305,-1.95513393434276
"1386",1,1134.5257858175,7.03397003275622,0.0733333333333333,428000,9e+05,8.22840253127867,3.355763378051,1.26462143207572,7.82252444393841,-4.64676473653938,-2.51853361712414
"1387",1,15393.2858946136,9.64168671246518,0.2,436000,9e+05,8.18883078977983,5.27551185233165,1.68431898864456,8.74663063028318,-4.20695395173718,-2.4503700144475
"1388",1,1559.46223317961,7.35209631849242,0.1,444000,9e+05,8.51204933731293,3.47020407223324,1.52592536836632,8.48898920921138,-4.60140652052466,-3.04885036507801
"1389",1,6921.74248825275,8.84242282157505,0.121621621621622,452000,9e+05,8.5250450092328,2.20544374748502,0.701929350475384,8.65937067587874,-4.21261060948785,-3.07506168521085
"1390",1,7860.06954008478,8.96955073272315,0.135802469135802,460000,9e+05,8.65106675549905,2.25320754081778,1.36320847124636,8.32064942445899,-4.36654231016441,-3.33892355617426
"1391",1,6055.60693817344,8.70873988848207,0.12987012987013,468000,9e+05,8.48902730167335,1.80038093703185,1.19877575342872,8.18534222339344,-4.11181696292329,-3.0028563286115
"1392",1,8187.62833796523,9.01037955468664,0.0933333333333333,476000,9e+05,8.35566033613101,3.23487498242164,1.71114753767941,8.0298982606367,-4.51115093984711,-2.74700505917164
"1393",1,10392.8133847336,9.24886982556592,0.195945945945946,484000,9e+05,8.00564259018167,4.59783954928645,1.71830862250083,8.28400845584181,-4.28608787808687,-2.15107382132335
"1394",1,3790.3536054316,8.24021459331051,0.22,492000,9e+05,7.72652103670647,2.54793693341655,1.11118128445503,7.7643557893982,-4.64037632482035,-1.7401399909488
"1395",1,2163.78180509199,7.67961280544281,0.224358974358974,5e+05,9e+05,7.8256669108227,1.26047103133149,0.0708820180996628,7.68177196930158,-8.79425143606835,-1.88045249545484
"1396",1,2147.27206788825,7.67195350987295,0.807017543859649,508000,9e+05,7.55274112178924,1.13135897419649,1.08666118843407,8.20388238636221,-5.46138905433627,-1.50752895192156
"1397",1,1939.64547396268,7.57026048997734,0.873333333333333,516000,9e+05,7.71064548252574,1.21484873963078,1.18691125055921,8.21798722271442,-12.4807247983055,-1.71820724210193
"1398",1,2873.72628461658,7.96336482362632,0.855263157894737,524000,9e+05,8.10009180871433,1.27413938037932,1.09362105433813,8.48468167794723,-8.94348482859998,-2.30216069917513
"1399",1,4070.39124777495,8.31149440349092,0.567567567567568,532000,9e+05,8.20506438314839,1.18066668039279,0.0838129775183532,8.30867959673248,-5.13516142507482,-2.47817400515045
"1400",1,1528.44086130052,7.33200344990559,0.222972972972973,540000,9e+05,8.46084073924852,3.409259589209,1.48241572627124,8.40240871382352,-8.685044068505,-2.94729740989589
"1401",1,9525.80347112431,9.16175955036112,0.0723684210526316,548000,9e+05,8.3810212383252,3.61066756980114,1.88555223942162,8.01395901422393,-3.68568503188797,-2.79431266782994
"1402",1,2942.518416493,7.98702109790601,0.027027027027027,556000,9e+05,7.58790287347774,2.16321848921766,1.2814175236402,7.34755410010501,-2.30906420244847,-1.55330947287204
"1403",1,211.018212693738,5.35194444583511,0.00675675675675676,564000,9e+05,7.51349742457994,3.60945869760102,1.16998849324303,6.16562484975872,-2.26046858894671,-1.45716090987307
"1404",1,4185.84425210851,8.3394636954596,0.0507246376811594,572000,9e+05,7.35987589397348,3.55274215891374,0.836480506038994,8.06712908832735,-2.06879398164625,-1.26694215060789
"1405",1,1851.44958408875,7.5237241702172,0.0454545454545455,580000,9e+05,7.44336651594056,0.908437092152658,1.08138973507354,8.05932443366925,-2.32556354637998,-1.36898876676334
"1406",1,4186.7732714759,8.33968561396205,0.027027027027027,588000,9e+05,7.01774078264384,4.11573891638032,1.642635131253,7.36617481927549,-1.28356735375591,-0.877952491687338
"1407",1,874.849504483446,6.77405187668874,0.00649350649350649,596000,9e+05,6.88355461897809,0.947743873468797,1.55641567980129,5.74281073680296,-0.707796477241498,-0.736462922943226
"1408",0,0,NA,0,604000,9e+05,7.36243173043975,4.19533277601393,0.76262570773652,-14.9601209069319,-1.63878536813991,-1.27002075245148
"1409",1,2193.25267910581,7.69314096253097,0.0723684210526316,612000,9e+05,7.91967359542351,1.57587032548191,1.21263581773762,8.36124219071116,-2.5672189210235,-2.0191123510528
"1410",1,1689.4505093557,7.43215861265379,0.137096774193548,620000,9e+05,8.54748042138433,3.44031140993426,1.62889031810586,8.73027267701903,-3.34525267770087,-3.12074016499427
"1411",1,1113.66005299832,7.01540721502838,0.269230769230769,628000,9e+05,8.89633789511805,4.30623835650314,1.82617971003871,8.77210517069187,-7.35911408438582,-3.90801116350169
"1412",1,11612.4858792309,9.35983616712402,0.440789473684211,636000,9e+05,8.43654410475422,4.04247157268467,1.36999041861907,8.73065834836863,-3.74992369780403,-2.90005838919289
"1413",1,3652.02389968647,8.20303678596685,0.0487804878048781,644000,9e+05,8.18056967049658,0.534284265806727,0.452708663469033,8.12055058462576,-3.98551475369099,-2.43630464019803
"1414",0,0,NA,0,652000,9e+05,6.40098609660694,3.61448213317912,0.749433666229872,-15.2773854142407,-0.607518061746285,-0.267990934365087
"1415",0,0,NA,0,660000,9e+05,5.23709734749327,3.01785355175688,0.739962123172954,-15.5086364980523,1.81485556842433,0.690599098141453
"1416",0,0,NA,0,668000,9e+05,4.81621616786459,2.8272634114457,0.731387050166785,-15.7205674065969,1.9317939654337,1.00099705401923
"1417",1,14800.7555106471,9.602433506466,0.324324324324324,308000,892000,8.43609871215788,4.70701608122216,1.90530983634593,8.48218897322669,-5.02216780383534,-2.8991979909671
"1418",1,5712.0953654593,8.65034119951368,0.901408450704225,316000,892000,8.39643885490376,1.91681100237267,0.637969220149471,8.49547588495163,-7.09487017185485,-2.82337360075754
"1419",1,1396.6752669369,7.2418498819405,0.844155844155844,324000,892000,8.05450774806183,2.82515238255058,0.870911512397247,7.59477120983584,-14.5227479099155,-2.22841436800877
"1420",1,4039.30815878087,8.3038287084641,0.925675675675676,332000,892000,7.56681709061117,3.07290852239463,1.10736401838346,7.83422261409213,-11.8884190924174,-1.52578087022087
"1421",1,2458.14289222109,7.80716142196806,0.72972972972973,340000,892000,7.34986646623976,2.24982505051398,1.3999400168403,7.03957832849954,-7.25020005937989,-1.25491227054256
"1422",1,335.083152205815,5.81437871656443,0.424657534246575,348000,892000,6.90943447434007,2.6511389458015,1.83129417860716,7.86248987961907,-9.06922603389542,-0.763320532218203
"1423",1,284.904526074973,5.65215412791671,0.753333333333333,356000,892000,6.66066925920478,2.47431944457384,1.20010169629244,6.48142108210001,-5.5706222154137,-0.512937556705138
"1424",1,1190.53736096875,7.08216004802059,0.645833333333333,364000,892000,6.81693594717152,1.53604673537364,0.79900576945166,6.79718465231831,-6.75892437691096,-0.668226661259865
"1425",1,1451.67842458405,7.28047570018435,0.675675675675676,372000,892000,6.84041047029599,2.03455435336858,0.899367910357508,6.92954441099893,-5.00000952758512,-0.692125975149537
"1426",1,2425.33577641369,7.79372525828675,0.683098591549296,380000,892000,7.26329644444304,2.41539875202317,1.1796217837579,7.23533041517975,-6.09154457259899,-1.15260717297
"1427",1,1604.64964840093,7.38066072413524,0.673333333333333,388000,892000,7.76865387762765,1.9722640888773,0.638960129394892,7.56501773986472,-8.46613778477642,-1.79905288021221
"1428",1,5179.59064460934,8.55248130599361,0.452702702702703,396000,892000,7.91750862355792,2.9682300028378,1.21353371139356,8.00803371237115,-9.00773312961048,-2.01585429196308
"1429",1,0.412177523739793,-0.886301139572399,0.00675675675675676,404000,892000,7.84761643112563,4.51000545348965,2.05090186379685,4.9917127696869,-4.51724975258254,-1.91232265639506
"1430",1,222.947504325516,5.4069363371356,0.0136986301369863,412000,892000,7.34491871093191,3.4144658153562,0.829359690471849,5.79989828020832,-3.57595210051686,-1.24898151527393
"1431",1,490.559251318302,6.19554606950465,0.0405405405405405,420000,892000,7.53954352181034,3.14169844493709,1.19564952802794,6.96756009988134,-3.94232717641906,-1.49050574054989
"1432",1,5978.93759891401,8.69599817211696,0.0933333333333333,428000,892000,6.99652273986719,4.92287400898345,1.46840065202686,7.93002778653018,-2.94642209165905,-0.855202811418257
"1433",1,70.3131788773295,4.25295924749637,0.012987012987013,436000,892000,7.83784097122259,4.21696815611013,1.6716246393297,6.27672662285218,-4.2145396143747,-1.89809172540751
"1434",1,1127.71941380308,7.02795265448696,0.0753424657534247,444000,892000,7.60039674600994,2.27872304302407,1.02825077048734,7.53829701166269,-3.73374758147171,-1.56972818995989
"1435",1,1675.33294358717,7.42376719679742,0.0855263157894737,452000,892000,8.1123900941319,2.66570148909283,1.05881464152366,7.94218877590312,-4.18623863567224,-2.32232888785686
"1436",1,3072.40396562096,8.03021558484787,0.0921052631578947,460000,892000,8.1710184462593,1.30657300556174,0.516329456623322,7.92113436265449,-4.11721745041046,-2.42011256914932
"1437",1,15014.0335127641,9.61674061023144,0.0878378378378378,468000,892000,8.35803204465592,4.89729528523049,2.55181168701152,7.78646609975745,-5.40887737375497,-2.75140331712024
"1438",1,2580.51434236986,7.85574401555429,0.162337662337662,476000,892000,8.19244071220415,1.97524544037873,0.652449430216854,8.03814802266008,-5.51737092137185,-2.45653395488428
"1439",1,896.751347886051,6.79877861949022,0.144736842105263,484000,892000,7.90978499605512,3.1121424612531,1.27276867163357,7.62051883131968,-5.38513036326612,-2.00425644990879
"1440",1,451.686868825422,6.11298917167219,0.0733333333333333,492000,892000,7.62727472015522,3.31237692704234,1.19865594386395,6.89666441261794,-5.34324244810386,-1.60532469703187
"1441",1,2915.24262755709,7.9777083294742,0.346666666666667,5e+05,892000,7.56248638030978,2.20268762537369,0.494273603136161,7.87708672352619,-8.70729331760199,-1.52015477091072
"1442",1,2237.85373592383,7.71327253192106,0.855932203389831,508000,892000,7.4880608788796,1.56199516472591,1.00359612772846,8.16184078042658,-11.7380045844825,-1.4249129295884
"1443",1,2984.99843152927,8.00135450037573,0.94,516000,892000,8.01116267347986,0.342370086176656,0.265618981396301,7.97217436925033,-17.2208754775014,-2.15972385986298
"1444",1,3861.07560515396,8.25870107782697,0.842465753424658,524000,892000,8.15956640701051,1.13035307484723,0.208499898876886,8.27625539131863,-15.9742266756508,-2.40079604626116
"1445",1,2745.30287528681,7.91764668493775,0.706666666666667,532000,892000,8.53582860314563,2.72143427265388,1.51715214812346,8.96732444491927,-7.61939858292954,-3.09694902602849
"1446",1,6388.12302080059,8.76219576725851,0.446666666666667,540000,892000,8.81296460802663,0.877159153597449,0.732447655145,8.97074062954089,-8.57451379128832,-3.70572755997785
"1447",1,8910.61904857127,9.0949989960055,0.232394366197183,548000,892000,8.75397595611882,2.37646876424443,0.609280695520276,8.96022966531241,-5.05337694157663,-3.56824457052418
"1448",1,4460.40772773509,8.40299545961035,0.0684931506849315,556000,892000,8.58805482525878,1.58852908497077,0.170605154316194,8.41455714870404,-3.41293539903526,-3.2047528036304
"1449",1,5622.88492838357,8.6346001436303,0.0460526315789474,564000,892000,8.45561893508146,1.60755715404568,0.976560471870583,8.27829768383322,-3.27014390393342,-2.93709433206227
"1450",1,5336.4544883989,8.58231675795616,0.06,572000,892000,8.15092019807026,2.4651392009921,1.04533255072739,8.1738923227726,-2.9904873001242,-2.3862824415153
"1451",1,657.184060626098,6.48796413240901,0.0460526315789474,580000,892000,7.87621309649494,3.34620724823132,1.78595442691013,8.27115845862222,-2.61624217507852,-1.95430083623806
"1452",1,995.593561101382,6.90333910311754,0.0253164556962025,588000,892000,7.79498150754197,2.81447792138583,1.11063965887943,7.51176514214049,-2.48289300557562,-1.83639727997317
"1453",1,1139.6786361124,7.03850160350077,0.032051282051282,596000,892000,7.40564986737246,1.81854256522675,1.10256471228652,7.62838842598957,-1.53147138974268,-1.32250730609607
"1454",0,0,NA,0,604000,892000,7.07793717827151,4.01435227459848,0.767289740966324,-14.8492639743404,-0.459296237145522,-0.943304196792107
"1455",1,14.310674093783,2.66100569894267,0.00666666666666667,612000,892000,8.2639505439632,4.73066918689016,1.97098566977951,6.22202860034018,-2.94886557129328,-2.58090367682223
"1456",1,764.34859130725,6.63902395645097,0.0342465753424658,620000,892000,8.78482305207662,4.38729291686218,1.41632700157556,7.69223607812212,-5.0573838457391,-3.63957207138216
"1457",1,2956.45390343011,7.99174582353782,0.448529411764706,628000,892000,8.52374949295505,2.54803422475066,1.87019142181258,9.63577850412654,-3.44975824790006,-3.0724406137658
"1458",1,2294.08050004827,7.73808738863782,0.121951219512195,636000,892000,8.54248571425595,3.03476529292545,1.51256103299916,8.80340584360097,-6.5799954337746,-3.11052368873342
"1459",1,2618.74360120571,7.8704499402138,0.0328947368421053,644000,892000,7.37079040831613,2.37340740193266,1.18928311050716,7.30789067830895,-2.40722564824124,-1.28010868399386
"1460",1,366.40717857518,5.90374522478922,0.0131578947368421,652000,892000,5.75375711367765,0.964254762848995,0.977067375272557,6.42569970789186,0.644131743590027,0.28741073993871
"1461",0,0,NA,0,660000,892000,5.1952262754138,2.99833105259458,0.734241489461579,-15.6497459665338,1.10550126680406,0.722112386119844
"1462",0,0,NA,0,668000,892000,4.58208222786024,2.7264993328529,0.726311762682207,-15.8471756281715,1.90886741916774,1.16833283613933
"1463",1,6692.38384648551,8.80872541947034,0.611111111111111,316000,884000,8.21624123856902,2.98509649895476,1.04402386115093,8.41091043912999,-13.7123818345469,-2.49744517841688
"1464",1,2344.5690059353,7.75985687121029,0.770833333333333,324000,884000,7.97131352728431,1.53783786461862,0.881083833285446,8.10071203176332,-8.51308015948164,-2.09776512322321
"1465",1,1928.99006340234,7.56475186172727,0.83974358974359,332000,884000,7.66544786691967,1.02714159270734,0.206254318691162,7.58329442117144,-13.6323369791033,-1.65653908917808
"1466",1,1258.00294631664,7.13728077932174,0.763157894736842,340000,884000,7.27718745972201,1.13404508029977,0.991804318007731,6.70723108292566,-10.6848751062489,-1.1688175129942
"1467",1,572.739889114271,6.35043166795085,0.668831168831169,348000,884000,6.99681664837619,2.18431616110115,1.33072886444346,7.30331653788488,-4.43166994470507,-0.855516940706806
"1468",1,1042.24901922035,6.94913617573897,0.479452054794521,356000,884000,7.01775567574581,0.770222576717172,0.605994313339491,7.12285701969468,-9.84005475289382,-0.877968511308184
"1469",1,1023.88471489397,6.93135921615014,0.844155844155844,364000,884000,7.02945444962292,0.918939941859601,0.530671053966773,7.06435134384818,-5.18865417811047,-0.890574671298608
"1470",1,464.410379528486,6.14076859997984,0.554054054054054,372000,884000,7.27689525601395,2.84427241898334,0.884633666881081,6.55388463892815,-11.4450737178225,-1.1684757277791
"1471",1,3892.50624090204,8.26680850702146,0.822368421052632,380000,884000,7.57366712185387,2.96462977878785,1.09750369550966,7.80334892999493,-12.506121034016,-1.53469918219756
"1472",1,3775.21111286009,8.23621158405589,0.961038961038961,388000,884000,7.86246370277748,2.17665195738585,0.716650661903036,8.03265181781716,-5.987391728754,-1.93405244858204
"1473",1,1895.71145707252,7.54734948614531,0.14,396000,884000,8.22998301875926,2.70496963747467,0.843467945740338,7.24610862411271,-7.90202401354528,-2.52128351558573
"1474",1,189.258284087888,5.24311266461126,0.0256410256410256,404000,884000,7.69869644520211,3.83337375906557,1.28004156111696,6.24232524206297,-3.91118017735721,-1.70179322281284
"1475",1,974.511136771615,6.88193594707279,0.0666666666666667,412000,884000,7.10341066366844,1.37391921459147,0.932738262220665,7.30562037952091,-3.20863989243432,-0.971330102488176
"1476",1,885.3693511989,6.78600490393077,0.0608108108108108,420000,884000,7.63527083448165,2.69392114945192,0.795770323210538,7.09462952539849,-4.24842630161011,-1.61598794151654
"1477",1,92.4226989356551,4.52637260795508,0.00694444444444444,428000,884000,7.08771611022306,3.52099519671462,1.19602695024987,5.4662530809454,-3.67512361489164,-0.954036413063053
"1478",1,392.920105832736,5.97360629815596,0.00649350649350649,436000,884000,5.96248139793795,0.266175989323875,1.62882244886739,4.76611170325424,-1.05967585835012,0.115503358843578
"1479",1,212.656469953125,5.35967804659831,0.0135135135135135,444000,884000,7.04411088551988,3.12836487782716,0.803517011259518,5.7297359517612,-3.54492881646378,-0.906431718701208
"1480",1,1464.88693325445,7.28953333980684,0.102739726027397,452000,884000,7.3857726074142,0.962128542591025,0.684357304040474,7.50371457655156,-3.9102557758209,-1.2982660141268
"1481",1,310.193887366816,5.73719754508992,0.08,460000,884000,7.80489112429827,3.73233005301941,1.50860977423243,7.08307363158983,-4.56354476433604,-1.85056165799546
"1482",1,1339.96416068796,7.20039814683203,0.3,468000,884000,8.04084194206149,2.85693890019773,1.55994634854344,8.41493696792897,-7.53004021302145,-2.20660918422525
"1483",1,2569.04286156739,7.85128868111527,0.383116883116883,476000,884000,8.00491227168725,1.3277992151372,1.07313410850807,8.35891457402366,-8.60122996804162,-2.14993103728505
"1484",1,656.555205813234,6.48700678131666,0.273333333333333,484000,884000,7.53318126099155,2.87160155812199,1.26472316248474,7.32790806633834,-4.60359558271969,-1.48232999427136
"1485",0,0,NA,0,492000,884000,7.24849540757217,4.12189303994348,0.699385857967111,-16.5340255125577,-3.90637158839062,-1.13541904082912
"1486",1,781.822246337298,6.66162740823324,0.0454545454545455,5e+05,884000,7.57477336687865,2.74523430125953,0.437415397886832,6.57046632890518,-7.87825906097218,-1.53614167149939
"1487",1,1732.99511693608,7.45760647201751,0.909090909090909,508000,884000,7.6086530441327,1.23860753309118,1.06679198438536,7.98217733122897,-7.80436466327723,-1.5806224417389
"1488",1,2435.30721088249,7.79782819219207,0.938356164383562,516000,884000,8.11366662477105,1.89505889454178,0.730439333612232,8.02890107029312,-18.0952776016653,-2.32442901719364
"1489",1,6148.87888554026,8.7240250491487,0.898648648648649,524000,884000,8.21944718138854,2.72224232812428,0.333407126100985,8.68161643166015,-16.3595215797785,-2.50299230894856
"1490",1,4900.61257356461,8.49711549129818,0.780821917808219,532000,884000,8.49309008343651,0.236787529155701,0.782092004070549,8.74272476208019,-9.3491828663347,-3.01093254807418
"1491",1,10653.7265745161,9.27366502303236,0.349315068493151,540000,884000,8.67190034090106,3.23277590228971,0.914410969067925,8.98061220796457,-4.81568934568649,-3.38430598492176
"1492",1,6432.42614777195,8.76910706298186,0.133333333333333,548000,884000,9.07171702556817,2.15565972483849,1.05937598011776,8.35826808165691,-7.40537768548247,-4.3664614439468
"1493",1,10817.9336192502,9.28896055627372,0.113333333333333,556000,884000,8.90197919118869,2.60686875895358,1.42389462192235,8.60783963808144,-4.25156025118783,-3.92204784930811
"1494",1,4546.70148967371,8.42215730171916,0.214285714285714,564000,884000,8.75242105103682,2.13547617091788,1.41074774607528,9.2681599090897,-3.3724579876692,-3.56468158376199
"1495",1,7516.83181998434,8.92490002763788,0.0986842105263158,572000,884000,8.66598252611655,2.01962657670914,0.51302298444489,8.82719842147094,-3.32312429118654,-3.37136238395311
"1496",1,1583.02587478871,7.36709340516038,0.0540540540540541,580000,884000,8.42378252950516,3.30889232487938,1.19917887753136,8.04481777210172,-3.09555447664443,-2.87548446769863
"1497",1,8961.39935888526,9.10068167222141,0.0666666666666667,588000,884000,8.20291429688246,3.83028736381601,1.30180874084153,8.51349327227604,-2.8502499610074,-2.47447884252151
"1498",1,1768.86783690661,7.47809498074507,0.0743243243243243,596000,884000,8.17298234389869,2.70090790102186,1.33585600934083,8.31937179336237,-2.78322598209257,-2.42343584926883
"1499",1,481.737449087866,6.17739925420547,0.02,604000,884000,8.67577662891899,4.47815231029399,1.60832798789987,7.64617385670732,-3.61524091224877,-3.39280708896853
"1500",1,5527.58693952073,8.61750664115078,0.143835616438356,612000,884000,8.63282957059894,0.470866236957288,0.795653990156115,8.86848167056595,-3.32406122874872,-3.29961839771168
"1501",1,4776.27853780051,8.47141697368186,0.148648648648649,620000,884000,8.49527099245035,0.574444636685839,1.01496861751221,8.89253257086069,-3.15435205017488,-3.01527500944258
"1502",1,2638.60689021595,7.87800636376134,0.0822784810126582,628000,884000,8.57274322056912,2.8733017304606,1.12362973733951,8.43513598204923,-4.42949992253762,-3.17283397458355
"1503",1,209.390774396934,5.34420224014465,0.00632911392405063,636000,884000,7.78386111348655,3.87837884211787,0.0446314847644392,5.3430957945923,-2.76938440324736,-1.82057294830778
"1504",1,1004.87418016226,6.91261761878737,0.012987012987013,644000,884000,6.0961564757275,2.60446510573583,0.920491799926932,6.53102190696746,0.34241076966791,0.00207412610124769
"1505",0,0,NA,0,652000,884000,5.59047394052636,3.18776232825072,0.736864912764408,-15.5848986434617,0.576280309331852,0.417973201151809
"1506",0,0,NA,0.00847457627118644,660000,884000,4.81408729412635,2.82633063789388,2.54220868664647,6.931173395548,1.7741774565478,1.00253412352935
"1507",0,0,NA,0.8,316000,876000,8.00543770831167,4.63501108297393,2.70198241179906,8.0394000509413,-3.40226276329835,-2.15075318884113
"1508",1,2796.13306773931,7.93599269440267,0.514285714285714,324000,876000,7.89939025588754,0.654118807761489,0.0595234877293238,7.93451292627508,-9.43504052987217,-1.98870999666574
"1509",1,3667.39679522128,8.20723736925889,0.805555555555556,332000,876000,7.83733322260667,2.15586053088351,0.753567655425495,7.98192918882083,-6.48000199679932,-1.89735419187899
"1510",1,1287.15982854182,7.16019338678675,0.743055555555556,340000,876000,7.57500096401587,1.97205235656042,1.07475952640534,7.71153474328533,-8.327880965662,-1.53643852400982
"1511",1,1186.35933694834,7.07864451591768,0.68,348000,876000,7.49100548869632,1.94141510946543,0.97628584971927,7.53408375375383,-8.10153405609728,-1.42863024956257
"1512",1,265.655533110387,5.58220048125293,0.606666666666667,356000,876000,7.49076389751232,3.47756839124938,1.62250632646698,7.19187232434377,-8.32413614790163,-1.4283251063294
"1513",1,665.141071597333,6.49999915589818,0.726027397260274,364000,876000,7.50471827219165,2.81617217318299,1.39340437176385,7.53367729032571,-10.2343398729588,-1.44599584615178
"1514",1,3216.77789629997,8.07613548422769,0.646666666666667,372000,876000,7.70349908397983,2.12018810453827,1.005906639497,7.67594455804409,-10.784241943325,-1.7083808050196
"1515",1,1429.34303855603,7.26497020409401,0.873333333333333,380000,876000,7.92189729373228,2.53813590688107,1.17985721294231,7.92766039896661,-12.2186723230762,-2.02246204588529
"1516",1,6317.8730898905,8.75113789409009,0.808219178082192,388000,876000,8.1514919145285,2.97610391199979,1.2863607225562,8.15584655000663,-10.7848873114179,-2.38724027374397
"1517",1,3208.19444285262,8.07346357901137,0.324324324324324,396000,876000,8.37984680373678,1.94751811431896,0.782807029161504,8.33154205806446,-7.40869409855113,-2.79210835242552
"1518",1,1005.67201801668,6.91341127167336,0.133333333333333,404000,876000,8.04352803784193,3.19702599286805,0.998717266861142,7.40001474157911,-4.9425968391622,-2.21088423354513
"1519",1,1299.96635324629,7.17009366099644,0.0666666666666667,412000,876000,7.98495389267617,2.7978651366727,0.481477458004474,7.27647739278897,-6.69968182402902,-2.1188474548333
"1520",1,12573.4222285921,9.43934051819682,0.33125,420000,876000,7.58870991940538,5.76260086569582,1.77923509255814,8.43138756812011,-4.44586902207089,-1.55436761904885
"1521",1,330.82086439016,5.80157703368219,0.0492957746478873,428000,876000,7.27774122798493,3.1120024684292,1.40866724684398,6.95167644969797,-4.12949551267712,-1.16946533928191
"1522",1,61.5899646438119,4.1204989456415,0.0133333333333333,436000,876000,5.84003557671715,2.61196692522955,1.38365551439159,5.47364440506392,-1.59623485378935,0.217073687042531
"1523",1,19.3051765115163,2.96037327298009,0.00684931506849315,444000,876000,6.30510078285287,3.28800469438082,1.50794710356871,4.84483261700715,-2.85494894706875,-0.181184085647212
"1524",1,437.300667516799,6.0806209848682,0.0878378378378378,452000,876000,6.8317558114739,2.26474054345247,1.29719102428202,7.01189171452803,-3.7673252410487,-0.683296558094153
"1525",1,39.8343149591667,3.68472872572617,0.0540540540540541,460000,876000,7.40957380013592,3.96900619362616,1.78542492529287,6.20071121441205,-5.63659367599195,-1.32731336484931
"1526",1,1550.45720489379,7.34630513731715,0.381944444444444,468000,876000,7.64611603007954,1.72090638536145,1.15374858599782,7.97254074863136,-8.55909517646527,-1.63050502381291
"1527",1,715.604193308397,6.57312721146703,0.376712328767123,476000,876000,7.60980865376577,2.8960970494092,1.38495933411476,7.58452952683338,-8.21230998305585,-1.58215010724185
